,company_name,title,salary,applies,job_count,min_salary,med_salary,max_salary
5336,QuidelOrtho,Material Handler II,3400,,3,3400,6708,9583
5337,New Life Church,Children's Pastor/Director,3400,,1,3400,3400,3400
5338,Gainwell Technologies,Finance Associate Billing Support,3391,,5,3391,6566,8366
5339,NYU Langone Health,Laboratory Assistant - **IVF**,3386,3.0,40,1754,5920,27500
5340,"Zillion Technologies, Inc.",HR Shared Services / HR Analyst / Human Resources Analyst  ( Once a week Onsite required),3360,,3,3360,11520,12800
5341,Akkodis,IT Technician,3360,3.0,24,2880,8160,15520
5342,Randstad USA,Laboratory Technician,3360,2.0,23,3360,7680,12916
5343,Safelite,Auto Glass Installation Technician Trainee,3360,,6,3360,7625,7625
5344,Insight Global,Healthcare Supply Technician ,3360,,83,1,7041,17600
5345,Insight Global,Office Manager,3360,8.0,83,1,7041,17600
5346,"Milestone Technologies, Inc.",Warehouse Associate/ Driver L1,3360,,21,3200,6458,14583
5347,Soni,Accounting Assistant,3360,,12,3360,6041,13750
5348,The Mom Project,Administrative Assistant,3360,,60,1750,5958,16250
5349,NYU Langone Health,Building Service Attendant Virtual Interview Day,3360,2.0,40,1754,5920,27500
5350,Lincoln Financial Group,"STD & Customer Service, Claims Examiner (Remote Opportunities Available)",3360,35.0,4,3360,5904,7666
5351,24 Seven Talent,Customer Service Representative,3360,17.0,17,3360,5833,12640
5352,Aya Healthcare,"Permanent Staff Athletic Trainer job in Brunswick, GA - Make $21/hour",3360,,24,3360,5600,5760
5353,Aya Healthcare,"Permanent Staff Athletic Trainer job in Brunswick, GA - Make $21/hour",3360,,24,3360,5600,5760
5354,Beacon Hill Staffing Group,"Operations Coordinator - $20/hr-$22/hr - Washington, DC",3360,21.0,3,3360,5280,5600
5355,Experis,Administrative Assistant,3360,,9,3360,5120,15000
5356,Experis,Medical Device Delivery Driver,3360,1.0,9,3360,5120,15000
5357,EPITEC,Office Manager,3360,14.0,12,2880,4960,10400
5358,eTeam,Administrative Assistant,3360,12.0,15,3200,4960,9120
5359,eTeam,Administrative Assistant II,3360,9.0,15,3200,4960,9120
5360,Skechers,Sample Coordinator - MST & Collabs,3360,8.0,10,2560,4480,9375
5361,Synectics Inc.,Care Navigator,3360,,5,3360,4480,8800
5362,Four Seasons Hotels and Resorts,Host for the Restaurant + Bar,3360,,5,2560,4160,7083
5363,Simpson Strong-Tie,Process Technician / Set up Tech,3360,,5,3360,4160,9133
5364,PeaceHealth,Environmental Service Attendant I,3360,,27,3200,4000,14720
5365,PeaceHealth,Rehab Aide - Physical Therapy Ortho,3360,1.0,27,3200,4000,14720
5366,RH,Line Cook,3360,,8,3040,4000,22083
5367,Tradesmen International,General Laborer,3360,,11,2880,4000,6400
5368,the LEGO Group,"Retail Full Time Supervisor - Stoneridge, CA",3360,,3,3360,4000,10750
5369,Culligan By WaterCo,Route Driver,3360,1.0,7,3040,3840,14400
5370,Fairfield Residential,Community Leasing Associate,3360,,7,3200,3840,6760
5371,Georgia Institute of Technology,TEMP-Business Ops Support (Program Coordinator) for Georgia MBDA Business Center,3360,,6,3040,3840,5983
5372,One Medical,Flex Administrative Assistant,3360,,25,2880,3840,18625
5373,One Medical,Flex Administrative Assistant,3360,,25,2880,3840,18625
5374,One Medical,Administrative Assistant,3360,,25,2880,3840,18625
5375,Shea Properties,Leasing Consultant,3360,3.0,4,3360,3840,4320
5376,Fourth Floor,Sales Associate ,3360,1.0,5,3360,3520,7916
5377,Fourth Floor,Sales Associate,3360,2.0,5,3360,3520,7916
5378,Summit Materials,"Pipe Layer, Asphalt - Lewis and Lewis",3360,,3,3360,3520,4640
5379,The Guitar Center Company,GC Retail Lessons Associate Store 119,3360,,5,3360,3520,7708
5380,The Guitar Center Company,GC Retail Instructor Store 224,3360,,5,3360,3520,7708
5381,lululemon,Educator | Westfield UTC,3360,6.0,13,3040,3520,17266
5382,lululemon,Community Specialist | Apache Mall,3360,,13,3040,3520,17266
5383,lululemon,Contract Educator | Legacy Place,3360,,13,3040,3520,17266
5384,ADI Global Distribution,Shipping/Receiving Specialist - Level 2,3360,,1,3360,3360,3360
5385,Balance Staffing Company,Insurance Sales Agent- Health (AEP),3360,1.0,1,3360,3360,3360
5386,Bolthouse Farms,Lift Truck Operator I,3360,,1,3360,3360,3360
5387,"CENTER FOR SPEECH, LANGUAGE AND LEARNING INC.",EIDBI-ABA Behavior Therapist/Technician,3360,1.0,1,3360,3360,3360
5388,CLEAResult,Engineer Intern,3360,76.0,1,3360,3360,3360
5389,CampusPoint,Customer Service Support Specialist,3360,6.0,3,3200,3360,4166
5390,Canteen Services Inc,Lead Cook-Grand Traverse County,3360,,1,3360,3360,3360
5391,Compunnel Inc.,Help Desk Support Specialist,3360,,6,1,3360,12320
5392,Crown City Tire Auto Care,Tire and Lube Auto Technician,3360,,1,3360,3360,3360
5393,Crystal Equation Corporation,Research Associate,3360,9.0,1,3360,3360,3360
5394,"El Pollo Loco, Inc.",Assistant Manager,3360,,7,2880,3360,3520
5395,"El Pollo Loco, Inc.",Assistant Manager,3360,,7,2880,3360,3520
5396,"El Pollo Loco, Inc.",Assistant Manager,3360,,7,2880,3360,3520
5397,"El Pollo Loco, Inc.",Assistant Manager,3360,,7,2880,3360,3520
5398,"El Pollo Loco, Inc.",Assistant Manager,3360,,7,2880,3360,3520
5399,Epcon Communities,Design Consultant,3360,2.0,1,3360,3360,3360
5400,Federated Insurance,Claims Support Specialist I,3360,,1,3360,3360,3360
5401,First Tech Federal Credit Union,Mortgage Servicing Associate (HYBRID),3360,1.0,3,3200,3360,8000
5402,"FreshPoint, Inc.",Inside Sales Representative,3360,,2,3360,3360,4640
5403,HelpWelp,Remote Data Entry Clerk,3360,,2,3360,3360,3360
5404,HelpWelp,Remote Data Entry Clerk,3360,1.0,2,3360,3360,3360
5405,Holman,New Vehicle Delivery Driver/Trainer,3360,,3,3200,3360,4000
5406,IPG (Initial Production Group),Warehouse Technician/Driver,3360,,1,3360,3360,3360
5407,Johnstone Supply ,Warehouse/Driver Associate,3360,,2,3360,3360,3360
5408,Johnstone Supply ,Warehouse/Driver Associate,3360,,2,3360,3360,3360
5409,Kind Health Group,Medical Assistant at Kind Health Group,3360,4.0,1,3360,3360,3360
5410,L.A. GOAL,Independent Living/Vocational Skills Instructor,3360,,1,3360,3360,3360
5411,Lazer Logistics,LOCAL CLASS A CDL DRIVER,3360,,6,3200,3360,3520
5412,Lazer Logistics,LOCAL NON CDL DRIVER,3360,,6,3200,3360,3520
5413,Luxer One,Field Representative,3360,5.0,1,3360,3360,3360
5414,M.S. Techz,Computer Technician,3360,17.0,1,3360,3360,3360
5415,Mastro's Restaurants,Host / Hostess (Fine Dining),3360,,1,3360,3360,3360
5416,Munck Wilson Mandala LLP,Front Desk Receptionist,3360,30.0,1,3360,3360,3360
5417,Neighborcare Health,"Health Center Coordinator, School-based West Seattle High School",3360,2.0,2,3360,3360,8320
5418,Novelis,HR Intern: Global DEI Analytics,3360,19.0,1,3360,3360,3360
5419,O'Reilly Auto Parts,O'Reilly Auto Parts Hiring Event!,3360,,2,3360,3360,10875
5420,Permasteelisa North America Corp.,Design Intern,3360,2.0,1,3360,3360,3360
5421,Principal Financial Group,Fixed Income Extended Intern/Co-op (January-June 2024 or June-December 2024),3360,6.0,3,3360,3360,17083
5422,Principal Financial Group,Fixed Income Extended Intern/Co-op (January-June 2024 or June-December 2024),3360,22.0,3,3360,3360,17083
5423,QSAC (Quality Services for the Autism Community),"Full Time DSP Direct Support Professional Lattingtown ( Evening, Weekend, and Overnight)",3360,,10,2560,3360,5833
5424,QSAC (Quality Services for the Autism Community),DSP Direct Support Professional ( Residential - IRA 4 Rosedale and IRA 15 Bayside ),3360,,10,2560,3360,5833
5425,QSAC (Quality Services for the Autism Community),Direct Support Professional / DSP / Day Habilitation Center - Queens Village,3360,,10,2560,3360,5833
5426,Saatva,Customer Service Representative,3360,,2,3360,3360,6666
5427,Serenity Healthcare,Patient Advocate,3360,1.0,7,2560,3360,5000
5428,Seven Hills Foundation,Behavior Specialist Assistant,3360,1.0,2,3360,3360,6500
5429,Soho House & Co,Soho Support Coordinator - Membership,3360,,3,3360,3360,3840
5430,Soho House & Co,Dishwasher (Porter) - Soho House West Hollywood,3360,1.0,3,3360,3360,3840
5431,Sole + Luna Wellness Studio,Wellness Associate,3360,1.0,1,3360,3360,3360
5432,Sprott,Receptionist & Operations Assistant,3360,10.0,1,3360,3360,3360
5433,State of South Dakota,Highway Maintenance Worker,3360,,1,3360,3360,3360
5434,Stretto,Call Center Associate,3360,4.0,1,3360,3360,3360
5435,Swift Transportation,Customer Account Representative,3360,1.0,3,3200,3360,5208
5436,T-Mobile,Customer Service Account Associate On-Site--Jefferson,3360,2.0,2,3360,3360,6720
5437,Teladoc Health,Payment Posting Specialist,3360,409.0,1,3360,3360,3360
5438,The Woodmark Hotel & Still Spa,Barista and Cashier,3360,,1,3360,3360,3360
5439,Viasat,"Inventory Specialist, Temporary",3360,1.0,4,3360,3360,50000
5440,Viasat,"Inventory Specialist, Temporary",3360,1.0,4,3360,3360,50000
5441,Walmart,Food & Grocery,3360,,6,3360,3360,14000
5442,Walmart,Food & Grocery,3360,1.0,6,3360,3360,14000
5443,Walmart,Food & Grocery,3360,,6,3360,3360,14000
5444,YITA LLC, HR Specialist,3360,,1,3360,3360,3360
5445,finEQUITY,Research & Writing Intern/Fellow,3360,10.0,1,3360,3360,3360
5446,Aptive Environmental,Pest Control Technician - Hires on the SPOT,3360,,3,2880,3200,3360
5447,Asset Living,Community Assistant - University Village Fullerton,3360,2.0,2,3200,3200,3360
5448,Genesis Global Specialist, Account Manager ,3360,1.0,2,3200,3200,3360
5449,White Cap,Counter Sales Associate - Paramount,3360,,3,3040,3200,3360
5450,"Bridgestone Retail Operations, LLC",Technician,3360,,5,2400,3040,4800
5451,FedEx Logistics,Workflow Planner,3360,,7,2720,3040,3360
5452,FedEx Logistics,Forklift Operator I,3360,1.0,7,2720,3040,3360
5453,Hyatt Regency,Public Areas Attendant ,3360,,5,2240,2880,3360
5454,Merlin Entertainments,Aquarist,3360,6.0,2,2880,2880,3360
5455,Comcast,Multifamily Technical Operations Advanced Support,3360,,26,2400,2720,7309
5456,Destination by Hyatt,Housekeeping Supervisor - Tempe Mission Palms ,3360,,4,2400,2560,3360
5457,J.Crew,Assistant Manager,3360,1.0,3,2400,2400,3360
5458,Visionworks of America,Manufacturing Section Lead (AR) - PM,3360,,8,2080,2240,6075
5459,Copart,GO APP Field Inventory Specialist,3333,,3,3333,7200,7200
5460,Terminix,Termite Technician,3333,,3,3333,6250,6250
5461,FinTap,Junior Underwriter Assistant,3333,15.0,1,3333,3333,3333
5462,Glorvigen | Tierney | & Co,Full Charge Bookkeeper,3333,18.0,1,3333,3333,3333
5463,Ohio City Incorporated,Community Engagement and Equity Fellow,3333,,1,3333,3333,3333
5464,Princeton University,Admission Assistant,3333,6.0,2,3333,3333,3520
5465,Spencer Ogden,Sales Recruiter - Uncapped Commission,3333,4.0,2,3333,3333,12500
5466,UTEP Graduate School ,Coordinator -Graduate Fellowships & Awards,3333,1.0,1,3333,3333,3333
5467,Wayside Publishing,Customer Service Representative,3333,,1,3333,3333,3333
5468,"Pinnacle Services, Inc.",Independence Program Manager,3333,,20,2400,2880,5000
5469,Sunnyland Farms,Office Associate,3291,5.0,1,3291,3291,3291
5470,City of Atlanta,Police Validations Specialist,3281,1.0,3,3281,3562,4278
5471,QSAC (Quality Services for the Autism Community),Shift Supervisor - Residential Group Program -  St. Albans - Astoria - Jamaica Estates,3250,,10,2560,3360,5833
5472,VCCS Shared Services Center,Customer Engagement Specialist,3250,,1,3250,3250,3250
5473,Overture,Program Coordinator,3208,6.0,1,3208,3208,3208
5474,Young Professionals Choral Collective (YPCC),Executive Director,3208,,1,3208,3208,3208
5475,Career Group,Temporary Operations Analyst,3200,2.0,12,3200,9458,14791
5476,Petco,Sales Associate,3200,,19,2080,7520,14520
5477,Petco,Safety and Security Specialist,3200,,19,2080,7520,14520
5478,Petco,Dog Trainer,3200,,19,2080,7520,14520
5479,"Kelly Science, Engineering, Technology & Telecom",Laboratory Technician,3200,1.0,3,3200,7500,8000
5480,Day & Zimmermann,Production Assembly Operator (Mon-Thurs) - Night Shift,3200,,4,3200,7450,8608
5481,Insight Global,Data Entry Specialist,3200,10.0,83,1,7041,17600
5482,Insight Global,Audio Visual Technician,3200,3.0,83,1,7041,17600
5483,Insight Global,Remote Risk Adjustment Coder,3200,36.0,83,1,7041,17600
5484,Insight Global,Medical Coder,3200,61.0,83,1,7041,17600
5485,"Milestone Technologies, Inc.",Brand Ambassador,3200,,21,3200,6458,14583
5486,Apex Systems,Customer Service Representative,3200,3.0,23,2720,6240,11200
5487,The Mom Project,Project Support Specialist,3200,1.0,60,1750,5958,16250
5488,The Mom Project,Behavior Assistant,3200,,60,1750,5958,16250
5489,The Mom Project,Behavior Assistant,3200,3.0,60,1750,5958,16250
5490,Aston Carter,Video Game Customer Service Representative,3200,64.0,3,3200,5833,11041
5491,Mount Sinai Health System,Medical Office Assistant,3200,1.0,16,3200,5537,12030
5492,Mount Sinai Health System,FPA Support-Patient Coordinator,3200,1.0,16,3200,5537,12030
5493,Atrium,Annual Enrollment Benefits Specialist,3200,,20,3200,5440,11520
5494,Net2Source Inc.,Associate Technician,3200,,7,35,5120,12000
5495,eTeam,Medical Assistant,3200,,15,3200,4960,9120
5496,Skechers,Retail Assistant Store Manager (Full Time) - Levittown,3200,1.0,10,2560,4480,9375
5497,"LanceSoft, Inc.",Laboratory Technician,3200,3.0,9,3200,4320,16800
5498,Ultimate Staffing,Receptionist,3200,6.0,10,3040,4250,18541
5499,SPECTRAFORCE,Laboratory Technician,3200,,5,3200,4160,11520
5500,GFL Environmental Inc.,Inside Sales Representative,3200,,9,2720,4000,4480
5501,GFL Environmental Inc.,Inside Sales Representative,3200,,9,2720,4000,4480
5502,PeaceHealth,Food Service Assistant-Cold Food Production,3200,,27,3200,4000,14720
5503,Fairfield Residential,Groundskeeper,3200,1.0,7,3200,3840,6760
5504,One Medical,Administrative Assistant,3200,1.0,25,2880,3840,18625
5505,One Medical,Call Center Trainer,3200,1.0,25,2880,3840,18625
5506,One Medical,Administrative Assistant,3200,2.0,25,2880,3840,18625
5507,Ferguson Enterprises,Delivery Truck Driver - Non CDL,3200,,13,2880,3680,6599
5508,Bimbo Bakeries USA,Shipper,3200,,14,2240,3520,6875
5509,Bimbo Bakeries USA,Bulk Rack Loader,3200,,14,2240,3520,6875
5510,Bimbo Bakeries USA,Route Sales Professional Vacation Relief,3200,,14,2240,3520,6875
5511,Compassus,Hospice Aide,3200,,8,3200,3520,4480
5512,Compassus,Hospice Aide,3200,,8,3200,3520,4480
5513,Greystar,Compliance Specialist - Woodland Park,3200,6.0,6,3200,3520,6083
5514,CampusPoint,Data Entry Assistant,3200,,3,3200,3360,4166
5515,First Tech Federal Credit Union,Collector,3200,,3,3200,3360,8000
5516,Holman,Greeter/Service Admin - Lexus of Greenwood Village,3200,,3,3200,3360,4000
5517,Lazer Logistics,CLASS A CDL YARD JOCKEY,3200,,6,3200,3360,3520
5518,Lazer Logistics,CLASS A CDL YARD JOCKEY,3200,,6,3200,3360,3520
5519,Serenity Healthcare,Patient Support Specialist,3200,1.0,7,2560,3360,5000
5520,Swift Transportation,Part Time Customer Service Specialist,3200,,3,3200,3360,5208
5521,Agency PR,Public Relations Intern (Winter),3200,53.0,1,3200,3200,3200
5522,Alaska Bar Association,Receptionist,3200,1.0,1,3200,3200,3200
5523,AllGreen Enterprise ,Air Conditioner & HVAC Wholesale Sales Assistant,3200,,1,3200,3200,3200
5524,Aptive Environmental,Pest Control Technician - Hires on the SPOT,3200,,3,2880,3200,3360
5525,Arjo,"Driver / Field Service Associate (Doraville, GA)",3200,,2,3200,3200,3200
5526,Arjo,"Field Service Associate/Driver (Houston, TX)",3200,1.0,2,3200,3200,3200
5527,Asset Living,"Leasing Consultant - Denver, CO",3200,1.0,2,3200,3200,3360
5528,Beneficial Talent Source,Mill Operator 2nd Shift,3200,,1,3200,3200,3200
5529,Bloom Early Education,Preschool Teacher (Spanish/ English),3200,2.0,1,3200,3200,3200
5530,Bunzl Distribution NA,Warehouse Order Selector | No weekends!,3200,,4,2720,3200,4320
5531,COCM,Leasing Coordinator,3200,14.0,1,3200,3200,3200
5532,Community Health Center,Medical Assistant (Prenatal Department)- New Britain (FT)--$500 Sign on Bonus!,3200,,2,3200,3200,3200
5533,Community Health Center,School Based Medical Assistant -Beman Middle School (FT)--Middletown,3200,,2,3200,3200,3200
5534,DICK'S Sporting Goods,Retail Sales Associate Apparel,3200,,9,3200,3200,3520
5535,DICK'S Sporting Goods,Seasonal Retail Sales Associate - Footwear,3200,,9,3200,3200,3520
5536,DICK'S Sporting Goods,Seasonal Retail Sales Associate - Apparel,3200,,9,3200,3200,3520
5537,DICK'S Sporting Goods,Overnight Truck Teammate,3200,1.0,9,3200,3200,3520
5538,DICK'S Sporting Goods,Retail Sales Lead Team Sport,3200,,9,3200,3200,3520
5539,DICK'S Sporting Goods,Cashier Teammate,3200,,9,3200,3200,3520
5540,DICK'S Sporting Goods,Team Sports Teammate,3200,,9,3200,3200,3520
5541,DICK'S Sporting Goods,Seasonal Retail Customer Service Specialist,3200,,9,3200,3200,3520
5542,Danfoss,Assembler Tester 3rd Shift,3200,,2,3200,3200,3520
5543,Elevate,"Fall Undergraduate Intern, Insights",3200,171.0,2,3200,3200,4000
5544,Emory Healthcare,Phlebotomy Services Rep II,3200,4.0,1,3200,3200,3200
5545,Eventeny,Product Marketing Intern,3200,,1,3200,3200,3200
5546,FirstService Residential Florida,Corporate Payment Application Analyst,3200,,7,2560,3200,6250
5547,Genesis Global Specialist, Retail Sales Representative,3200,2.0,2,3200,3200,3360
5548,HHM Hotels,NYC Hotel Operations Internship (Fall),3200,12.0,1,3200,3200,3200
5549,Hall's Culligan,Field Service Technician,3200,,1,3200,3200,3200
5550,Hustle Strength & Performance,Follow Up and Customer Service Representative,3200,,1,3200,3200,3200
5551,Itineris Inc.,Senior Direct Support Professional,3200,17.0,1,3200,3200,3200
5552,LGH North America,Equipment Technician,3200,,5,3200,3200,3840
5553,LGH North America,Equipment Technician,3200,,5,3200,3200,3840
5554,LGH North America,Equipment Technician,3200,1.0,5,3200,3200,3840
5555,LGH North America,Lifting Equipment Technician,3200,,5,3200,3200,3840
5556,Laneway Transport Inc,Dispatcher,3200,,1,3200,3200,3200
5557,Lead Health,RN - Labor & Delivery,3200,,2,3200,3200,3200
5558,Lead Health,RN - Progressive Care Unit,3200,,2,3200,3200,3200
5559,MD Logica,Plastic Surgery - Patient Concierge,3200,,1,3200,3200,3200
5560,Ms. Placed Professional Organizing,Professional Organizer,3200,15.0,1,3200,3200,3200
5561,Newport Healthcare,Care Coordinator Behavioral Health,3200,,2,3200,3200,3520
5562,Ocean Spray Cranberries,Production Resource - Lab Technician,3200,,1,3200,3200,3200
5563,Opti Staffing Group,ENCAPSILATION MACHINE OPERATOR,3200,,5,2880,3200,5600
5564,PODS,Driver - Class B (or A),3200,,1,3200,3200,3200
5565,PURE Property Management,Assistant Property Manager (CA),3200,1.0,1,3200,3200,3200
5566,Paycor,Customer Advocate – HR,3200,,2,3200,3200,12761
5567,RCM Health Care Services,Wellness Coach,3200,5.0,1,3200,3200,3200
5568,Red White & Bloom,Brand Ambassador,3200,7.0,1,3200,3200,3200
5569,Ruan Transportation Management Systems,Overnight Dispatch Coordinator,3200,,1,3200,3200,3200
5570,"Runbeck Election Services, Inc.",Web Press Operator,3200,1.0,2,3200,3200,4208
5571,SYNCREON,Forklift Operator,3200,,1,3200,3200,3200
5572,Saje Natural Wellness,Team Lead- Fashion Island,3200,,1,3200,3200,3200
5573,Semper Fi Heating & Cooling LLC,Brand Ambassador,3200,,1,3200,3200,3200
5574,SoftHQ Inc,Desktop Support Engineer,3200,3.0,3,2080,3200,3200
5575,SoftHQ Inc,Desktop Support Engineer,3200,1.0,3,2080,3200,3200
5576,Solar Optimum,Solar Customer Service Representative,3200,7.0,1,3200,3200,3200
5577,Solomon Page,Corporate Barista,3200,5.0,1,3200,3200,3200
5578,"Staffing Resource Group, Inc",Receiving Logistics Clerk,3200,1.0,7,2720,3200,3840
5579,"Staffing Resource Group, Inc",QA Documentation Specialist 3643,3200,3.0,7,2720,3200,3840
5580,Sun Day Carwash,Sun Day Carwash Shift Lead,3200,,1,3200,3200,3200
5581,The Intersect Group,Fiscal Clerk,3200,,1,3200,3200,3200
5582,US LBM,CDL Driver,3200,,1,3200,3200,3200
5583,VNS Health,Customer Service Representative - R009031,3200,7.0,3,2880,3200,4000
5584,VinFast US,Client Advisor,3200,1.0,1,3200,3200,3200
5585,White Cap,Warehouse Associate II,3200,,3,3040,3200,3360
5586,Whole Foods Market,Team Member (Full Time & Part Time Storewide Opportunities),3200,,8,2880,3200,8750
5587,Whole Foods Market,Bakery Cake Decorator,3200,,8,2880,3200,8750
5588,Whole Foods Market,Bakery Cake Decorator,3200,,8,2880,3200,8750
5589,ttg Talent Solutions,Customer Service Support Specialist,3200,11.0,4,1,3200,4583
5590,ttg Talent Solutions,Inbound Inspector,3200,1.0,4,1,3200,4583
5591,Schwan's Company,Full-Time Merchandiser,3200,,7,2400,3040,4000
5592,Holiday Stationstores,"Store Assistant, Full Time",3200,,22,2400,2880,4000
5593,"Pinnacle Services, Inc.",Float Direct Support Professional Lead,3200,,20,2400,2880,5000
5594,"Pinnacle Services, Inc.",Float Direct Support Professional Lead,3200,,20,2400,2880,5000
5595,Sprouts Farmers Market,Cashier,3200,,7,2720,2880,8371
5596,University of Virginia,CASTL Wage Data Collector,3200,4.0,2,2880,2880,3200
5597,Tillys,Assistant Manager (Full Time),3200,,4,2560,2720,3520
5598,FedEx Ground,Package Handler (Warehouse like),3200,,30,2400,2560,3200
5599,FedEx Office,Retail Customer Service Associate,3200,,2,2560,2560,3200
5600,Ulta Beauty,Beauty Advisor,3200,,10,2400,2560,4960
5601,Ulta Beauty,Merchandise and Service Coordinator,3200,,10,2400,2560,4960
5602,Raising Cane's Chicken Fingers,Restaurant Manager,3200,,41,1760,2400,5208
5603,Raising Cane's Chicken Fingers,Hourly Restaurant Manager,3200,,41,1760,2400,5208
5604,Raising Cane's Chicken Fingers,Restaurant Manager,3200,,41,1760,2400,5208
5605,Kohl's,"Full-Time Area/Department Supervisor - North Andover, MA",3200,,9,2080,2240,3200
5606,Magnolia Hotels,Full-Time Banquet Server - Magnolia Denver,3200,2.0,2,2240,2240,3200
5607,"FieldRoutes, a ServiceTitan company",Technical Support Specialist (FieldRoutes),3166,12.0,1,3166,3166,3166
5608,Direct Auto Insurance,Entry Level Insurance Sales (2799),3146,,2,3146,3146,4800
5609,National General,Entry Level Insurance Sales (1203),3146,,5,3146,3146,3854
5610,National General,Entry Level Insurance Sales (2451),3146,,5,3146,3146,3854
5611,National General,Entry Level Insurance Sales (2766),3146,,5,3146,3146,3854
5612,Fit Recruiting,Accounts Payable Specialist,3125,3.0,1,3125,3125,3125
5613,Hearth,Account Executive,3125,,1,3125,3125,3125
5614,Learners For Life Child Development Center,Lead Preschool Teacher,3041,3.0,1,3041,3041,3041
5615,Akkodis,Mortgage Loan Processor/Customer Service Representative,3040,,24,2880,8160,15520
5616,Akkodis,Data Entry Processing/Customer Service Representative,3040,11.0,24,2880,8160,15520
5617,Akkodis,Customer Service Representative (Banking/Mortgage/Brokerage OR Insurance),3040,5.0,24,2880,8160,15520
5618,LHH,Intake Specialist,3040,2.0,41,3,7250,18750
5619,Insight Global,Office Administrative Assistant,3040,1.0,83,1,7041,17600
5620,Insight Global,Project Foreman,3040,1.0,83,1,7041,17600
5621,UVA Health,"Specimen Management Technician, Referral Testing (Medical Lab)",3040,,5,3040,6720,10090
5622,"Ross Stores, Inc.",Associate Rep HR (DC Payroll),3040,4.0,4,3040,6514,7083
5623,Apex Systems,Site Merchandising Specialist ,3040,,23,2720,6240,11200
5624,Penske Truck Leasing,Warehouse Worker- Forklift Operator- Multiple Shifts,3040,,12,3040,5759,8333
5625,Cetera Financial Group,Client Services Representative,3040,,5,3040,5416,8333
5626,Cetera Financial Group,Client Services Representative,3040,,5,3040,5416,8333
5627,CGI,Legal Assistant (Management Analyst I),3040,3.0,3,3040,5341,13695
5628,Allied Universal,Private Investigator,3040,,18,2560,4960,10416
5629,Skechers,Retail Assistant Store Manager (Part Time) - Bricktown Center,3040,,10,2560,4480,9375
5630,ApTask,Customer Service Specialist,3040,,3,3040,4320,12000
5631,Cardinal Health,Warehouse Associate (Part-Time),3040,,7,2880,4282,13176
5632,Ultimate Staffing,Certified Medical Assistant,3040,2.0,10,3040,4250,18541
5633,XPO,Forklift Operator - Full-Time,3040,,9,3040,4160,12170
5634,Activ8 Recruitment & Solutions,Entry Level Korean or Japanese / English Recruiting Assistant,3040,1.0,9,2880,4041,5416
5635,Gerber Collision & Glass,Parts Coordinator,3040,,5,2560,4000,7291
5636,Jewish Family Service of San Diego,"Hand Up Food Pantry (HUFP) Specialist, Nutrition",3040,,4,3040,4000,9375
5637,RH,Line Cook,3040,,8,3040,4000,22083
5638,RH,Runner,3040,,8,3040,4000,22083
5639,Culligan By WaterCo,Route Driver *$2000 Sign-on Bonus,3040,,7,3040,3840,14400
5640,Georgia Institute of Technology,Maintenance Worker II (Onsite),3040,2.0,6,3040,3840,5983
5641,Ferguson Enterprises,Counter Sales Representative,3040,,13,2880,3680,6599
5642,Ferguson Enterprises,Non CDL Delivery Truck Driver,3040,,13,2880,3680,6599
5643,VCA Animal Hospitals,Customer Service Representative,3040,,9,3040,3680,4640
5644,VCA Animal Hospitals,Doctor Assistant,3040,,9,3040,3680,4640
5645,Ace Hardware Corporation,Janitor (1st Shift),3040,2.0,3,3040,3520,8933
5646,Bimbo Bakeries USA,Warehouse Associate,3040,3.0,14,2240,3520,6875
5647,lululemon,Contract Educator (Retail Sales Associate) | Main St. Park City |,3040,,13,3040,3520,17266
5648,lululemon,Permanent Educator (Retail Sales Associate) | Main St. Park City |,3040,,13,3040,3520,17266
5649,lululemon,Educator | Houston CityCentre,3040,5.0,13,3040,3520,17266
5650,FirstService Residential Florida,Front Desk (Overnight) (Part-Time),3040,,7,2560,3200,6250
5651,Opti Staffing Group,Warehouse Associate,3040,1.0,5,2880,3200,5600
5652,White Cap,Warehouse Associate I,3040,,3,3040,3200,3360
5653,Whole Foods Market,Team Member (Full Time & Part Time Storewide Opportunities),3040,,8,2880,3200,8750
5654,Whole Foods Market,Overnight Meat Team Member - Full Time,3040,,8,2880,3200,8750
5655,"ATI Restoration, LLC",Administrative Assistant,3040,,1,3040,3040,3040
5656,Amerit Consulting,PC Technician / Warehouse Associate,3040,1.0,1,3040,3040,3040
5657,Anne Arundel County Public Schools,Temp: Painter II (Maintenance),3040,,1,3040,3040,3040
5658,Azenta Life Sciences,Biobank Technician - 2nd Shift *Multiple Positions Open*,3040,,2,3040,3040,3040
5659,Azenta Life Sciences,Biobank Technician - 3rd Shift 11:00pm - 7:30am,3040,,2,3040,3040,3040
5660,Bent Water Brewing Co.,Delivery Driver,3040,4.0,1,3040,3040,3040
5661,"Bridgestone Retail Operations, LLC",Sales and Service Specialist,3040,,5,2400,3040,4800
5662,Broadcom,Manufacturing Operator 1,3040,2.0,6,3040,3040,14000
5663,Broadcom,Manufacturing Operator 1,3040,1.0,6,3040,3040,14000
5664,Broadcom,Manufacturing Operator 1,3040,,6,3040,3040,14000
5665,Broadcom,Manufacturing Operator 1,3040,1.0,6,3040,3040,14000
5666,CLEAR (clearme.com),Part Time/Seasonal Sports Ambassador (ATL),3040,,1,3040,3040,3040
5667,Canfor,Production Worker,3040,4.0,2,3040,3040,3040
